Id,Open,Close,High,Low,Volume,Date
67,2004.4,2004.4,2004.4,2004.4,,04/15/23
68,2040.31,2004.4,2047.44,1992.73,,04/14/23
69,2014.36,2040.06,2048.27,2014.14,,04/13/23
70,2003.67,2014.21,2028.05,2001.86,,04-12-2023
71,1991.59,2003.19,2007.4,1988.89,,04-11-2023
72,2009.82,1990.33,2009.88,1981.75,,04-10-2023
73,2008.27,2008.37,2008.37,2008.27,,04-09-2023
74,2008.27,2008.27,2008.27,2008.27,,04-08-2023
75,2008.37,2008.27,2009.4,2008.27,,04-07-2023
76,2021.51,2008.37,2021.51,2001.36,,04-06-2023
77,2021.29,2020.73,2031.93,2010.79,,04-05-2023
78,1985.36,2020.34,2024.95,1977.25,,04-04-2023
79,1969.84,1984.48,1990.48,1949.8,,04-03-2023
80,1969.84,1969.84,1969.84,1969.84,,04-02-2023
81,1969.84,1969.84,1969.84,1969.84,,04-01-2023
82,1980.05,1969.84,1986.67,1967.05,,03/31/23
83,1964.09,1978.62,1984.31,1955.8,,03/30/23
84,1973.51,1964.39,1974.45,1958.94,,03/29/23
85,1957.81,1974.06,1975.2,1949.35,,03/28/23
86,1975.36,1956.92,1978.65,1944.5,,03/27/23
87,1977.66,1977.66,1977.66,1977.66,,03/26/23
88,1977.47,1977.66,1977.66,1977.47,,03/25/23
89,1992.64,1977.47,2002.8,1975.25,,03/24/23
90,1967.5,1991.03,2003.14,1966.3,,03/23/23
91,1942.01,1967.25,1977.93,1934.97,,03/22/23
92,1978.19,1941.43,1985.08,1935.57,,03/21/23
93,1976.58,1978.4,2009.3,1966.38,,03/20/23
94,0,1989.01,0,0,,03/19/23
95,1989.01,1989.01,1989.01,1989.01,,03/18/23
96,1920.04,1989.01,1989.24,1918.55,,03/17/23
97,1921.16,1919.35,1933.31,1907.66,,03/16/23
98,1904.64,1919.62,1937.07,1885.96,,03/15/23
99,1910.36,1904.14,1914.1,1895.74,,03/14/23
100,1886.39,1910.47,1914.51,1871.64,,03/13/23
101,0,1879.43,1893.71,0,,03-12-2023
102,1868.14,1868.14,1868.14,1868.14,,03-11-2023
103,1831.11,1868.14,1870.03,1827.84,,03-10-2023
104,1814.6,1829.94,1835.08,1812.3,,03-09-2023
105,1814.19,1815.38,1823.92,1809.53,,03-08-2023
106,1846.37,1813.51,1851.61,1812.8,,03-07-2023
107,1853.65,1848.13,1857.88,1845.34,,03-06-2023
108,0,1855.36,1855.36,0,,03-05-2023
109,1855.22,1855.22,1855.22,1855.22,,03-04-2023
110,1836.45,1855.22,1856.36,1836.44,,03-03-2023
111,1837.7,1835.8,1838.65,1830.15,,03-02-2023
112,1827.09,1836.79,1844.49,1823.15,,03-01-2023
113,1817.48,1826.65,1830.97,1805.18,,02/28/23
114,1812.06,1816.48,1820.03,1806.77,,02/27/23
115,0,1811.04,0,0,,02/26/23
116,1811.04,1811.04,1811.04,1811.04,,02/25/23
117,1822.67,1811.04,1827.83,1809.08,,02/24/23
118,1825.46,1824.29,1833.8,1817.84,,02/23/23
119,1835.06,1825.26,1845.57,1823.66,,02/22/23
120,1842.29,1835.13,1843.67,1830.27,,02/21/23
121,1841.46,1841.44,1847.38,1837.2,,02/20/23
122,1841.46,1841.46,1841.46,1841.46,,02/19/23
123,1841.46,1841.46,1841.46,1841.46,,02/18/23
124,1835.35,1841.46,1843.53,1818.75,,02/17/23
125,1836.73,1837.87,1845.14,1827.54,,02/16/23
126,1853.74,1834.14,1859.53,1830.82,,02/15/23
127,1853.63,1855.71,1869.73,1843.69,,02/14/23
128,1865.21,1853.62,1865.94,1850.38,,02/13/23
129,1864.87,1866.6,1866.6,1864.87,,02-12-2023
130,1864.82,1864.82,1864.82,1864.82,,02-11-2023
131,1861.93,1864.82,1871.67,1852.57,,02-10-2023
132,1875.01,1861.43,1890.06,1858.8,,02-09-2023
133,1873.01,1876.31,1885.83,1869.72,,02-08-2023
134,1867.92,1872.24,1883.68,1865.24,,02-07-2023
135,1865.42,1870.02,1881.1,1863.07,,02-06-2023
136,1865.75,1865.11,1865.75,1865.09,,02-05-2023
137,1865.75,1865.75,1865.75,1865.75,,02-04-2023
138,1912.72,1865.75,1918.58,1861.38,,02-03-2023
139,1953.14,1912.82,1959.52,1911.39,,02-02-2023
140,1927.81,1950.36,1954.21,1920.73,,02-01-2023
141,1922.61,1928.83,1930.99,1901.04,,01/31/23
142,1924.73,1922.49,1930.53,1920.95,,01/30/23
143,1928.8,1928.2,1928.8,1928.15,,01/29/23
144,1928.08,1928.8,1928.8,1928.08,,01/28/23
145,1929.76,1928.08,1934.7,1917.01,,01/27/23
146,1946.56,1929.13,1949.08,1919.04,,01/26/23
147,1937.55,1947.31,1947.31,1920.22,,01/25/23
148,1931.4,1937.89,1942.27,1918.02,,01/24/23
149,1924.68,1930.99,1935.34,1912.12,,01/23/23
150,1926.96,1926.37,1926.96,1926.08,,01/22/23
151,1926.96,1926.96,1926.96,1926.96,,01/21/23
152,1932.42,1926.96,1937.18,1920.62,,01/20/23
153,1903.48,1932.42,1934.98,1900.92,,01/19/23
154,1908.34,1904.27,1925.53,1896.44,,01/18/23
155,1916.55,1908.65,1918.74,1903.55,,01/17/23
156,1918.83,1915.42,1928.66,1910.9,,01/16/23
157,1920.55,1920.55,1920.55,1920.55,,01/15/23
158,1920.44,1920.44,1920.44,1920.44,,01/14/23
159,1895.79,1920.44,1921.67,1892.16,,01/13/23
160,1876.73,1896.95,1901.34,1875.66,,01-12-2023
161,1877.42,1876.55,1886.59,1867.15,,01-11-2023
162,1870.76,1877.71,1880.38,1867.71,,01-10-2023
163,1867.05,1872.87,1880.9,1865.92,,01-09-2023
164,0,1865.46,0,1865.34,,01-08-2023
165,1866.07,1866.07,1866.07,1866.07,,01-07-2023
166,1831.97,1866.07,1869.72,1831.36,,01-06-2023
167,1854.5,1834.45,1858.76,1825.08,,01-05-2023
168,1838.61,1855.46,1864.61,1836.34,,01-04-2023
169,1828.53,1840.53,1849.95,1824.48,,01-03-2023
170,1823.7,1823.76,1826.73,1823.7,,01-02-2023
171,1814.32,1824.56,1825.85,1813.43,,12/30/22
172,1805.24,1810.33,1819.83,1804.27,,12/29/22
173,1813.77,1802.65,1814.49,1796.99,,12/28/22
174,1796.68,1812.83,1832.35,1796.52,,12/27/22
175,1798.24,1798.24,1798.24,1798.24,,12/26/22
176,0,1798.24,1798.24,0,,12/25/22
177,1798.16,1798.16,1798.16,1798.16,,12/24/22
178,1793.01,1798.16,1802.88,1790.97,,12/23/22
179,1814.04,1791.83,1820.45,1784.74,,12/22/22
180,1817.8,1814.13,1823.5,1811.62,,12/21/22
181,1787.34,1817.82,1820.45,1784.66,,12/20/22
182,1792.51,1787.39,1798.17,1783.93,,12/19/22
183,0,1790.07,1793.63,1790.07,,12/18/22
184,1792.41,1792.41,1792.41,1792.41,,12/17/22
185,1776.26,1792.41,1794.14,1774.38,,12/16/22
186,1806.7,1777.11,1808.58,1774.42,,12/15/22
187,1810.84,1807.35,1813.03,1796.53,,12/14/22
188,1781.24,1811.37,1814.8,1780.82,,12/13/22
189,1796.85,1781.56,1796.85,1777.71,,12-12-2022
190,0,1796.85,0,0,,12-11-2022
191,1796.85,1796.85,1796.85,1796.85,,12-10-2022
192,1789.56,1796.85,1805.86,1788.28,,12-09-2022
193,1786.13,1789.59,1794.6,1781.35,,12-08-2022
194,1770.9,1785.78,1790.3,1768.77,,12-07-2022
195,1767.9,1770.07,1780.7,1767.12,,12-06-2022
196,1795.3,1767.05,1809.76,1765.7,,12-05-2022
197,1797.95,1797.94,1797.95,1797.94,,12-04-2022
198,1797.95,1797.95,1797.95,1797.95,,12-03-2022
199,1802.16,1797.95,1804.4,1790.32,,12-02-2022
200,1770.36,1803.22,1803.41,1769.52,,12-01-2022
201,1749,1768,1769.89,1744.78,,11/30/22
202,1740.68,1748.9,1758.73,1740.08,,11/29/22
203,1754.58,1740.84,1763.47,1739.52,,11/28/22
204,0,1754.58,0,0,,11/27/22
205,1754.58,1754.58,1754.58,1754.58,,11/26/22
206,1754.93,1754.58,1760.99,1745.86,,11/25/22
207,1749.86,1756.17,1758.58,1749.45,,11/24/22
208,1740.07,1750.77,1752.48,1728.5,,11/23/22
209,1738.72,1739.86,1749.31,1737.05,,11/22/22
210,1751.29,1737.84,1753.04,1732.4,,11/21/22
211,0,1750.55,1750.55,0,,11/20/22
212,1749.97,1749.97,1749.97,1749.97,,11/19/22
213,1760.56,1749.97,1767.41,1747.45,,11/18/22
214,1772.97,1760.18,1774.61,1754.69,,11/17/22
215,1778.5,1773.22,1785,1770.21,,11/16/22
216,1770.6,1779.2,1786.01,1766.97,,11/15/22
217,1763.79,1770.73,1774.78,1753.39,,11/14/22
218,1770.7,1770.7,1770.7,1770.7,,11/13/22
219,1770.7,1770.7,1770.7,1770.7,,11-12-2022
220,1753.35,1770.7,1772.67,1747.28,,11-11-2022
221,1705.87,1755.15,1756.85,1703.67,,11-10-2022
222,1711.09,1706.67,1722.03,1702.2,,11-09-2022
223,1674.55,1713.33,1716.8,1664.8,,11-08-2022
224,1675.91,1675.39,1681.31,1666.81,,11-07-2022
225,0,1681.34,1681.34,0,,11-06-2022
226,1681.27,1681.27,1681.27,1681.27,,11-05-2022
227,1630.05,1681.27,1681.56,1629.24,,11-04-2022
228,1632.57,1630.22,1640.7,1616.59,,11-03-2022
229,1646.96,1633.55,1668.9,1633.43,,11-02-2022
230,1632.95,1646.43,1656.43,1631.02,,11-01-2022
231,1644.49,1632.85,1645.38,1631.81,,10/31/22
232,0,1644.38,1644.71,1642.11,,10/30/22
233,1642.76,1642.76,1642.76,1642.76,,10/29/22
234,1661.86,1642.76,1666.91,1638.29,,10/28/22
235,1664.38,1663.32,1670.34,1655.52,,10/27/22
236,1651.64,1664.77,1674.48,1649.53,,10/26/22
237,1650.07,1653.22,1660.44,1638.23,,10/25/22
238,1661.84,1649.7,1669.02,1644.08,,10/24/22
239,0,1657.66,0,0,,10/23/22
240,1657.66,1657.66,1657.66,1657.66,,10/22/22
241,1628.07,1657.66,1657.84,1618.06,,10/21/22
242,1629.36,1628.19,1645.17,1622.44,,10/20/22
243,1652.34,1629.15,1654.4,1627.85,,10/19/22
244,1650.8,1652.38,1660.78,1646.12,,10/18/22
245,1644.45,1650.47,1668.1,1644.2,,10/17/22
246,0,1644.45,0,0,,10/16/22
247,1644.45,1644.45,1644.45,1644.45,,10/15/22
248,1665.9,1644.45,1671.44,1640.39,,10/14/22
249,1673.87,1666.32,1682.05,1642.96,,10/13/22
250,1666.59,1673.27,1678.07,1661.45,,10-12-2022
251,1668.25,1666.1,1683.85,1661.16,,10-11-2022
252,1696.25,1668.51,1699.88,1665.83,,10-10-2022
253,1694.79,1694.79,1694.79,1694.79,,10-09-2022
254,1694.79,1694.79,1694.79,1694.79,,10-08-2022
255,1711.63,1694.79,1714.75,1691.03,,10-07-2022
256,1715.38,1711.11,1725.4,1707.05,,10-06-2022
257,1724.85,1716.06,1727.61,1701.06,,10-05-2022
258,1698.97,1726.51,1729.08,1695.07,,10-04-2022
259,1664,1699.85,1701.2,1659.7,,10-03-2022
260,1660.67,1660.67,1660.67,1660.67,,10-02-2022
261,1660.67,1660.67,1660.67,1660.67,,10-01-2022
262,1662.18,1660.67,1674.95,1659.35,,09/30/22
263,1659.25,1660.8,1664.55,1641.53,,09/29/22
264,1629.47,1659.7,1662.75,1615.05,,09/28/22
265,1624.35,1629.09,1642.15,1623.91,,09/27/22
266,1642.61,1622.12,1649.55,1621.2,,09/26/22
267,1644.09,1644.09,1644.09,1644.09,,09/25/22
268,1644.09,1644.09,1644.09,1644.09,,09/24/22
269,1671.3,1644.09,1675.7,1639.99,,09/23/22
270,1671.56,1671.31,1684.6,1656.15,,09/22/22
271,1664.96,1674.28,1687.41,1654.79,,09/21/22
272,1675.66,1663.67,1679.2,1660.01,,09/20/22
273,1674.35,1676.09,1680.03,1659.99,,09/19/22
274,1672.66,1672.66,1672.66,1672.66,,09/18/22
275,1672.66,1672.66,1672.66,1672.66,,09/17/22
276,1664.2,1672.66,1679.99,1654.43,,09/16/22
277,1697.36,1664.27,1698.25,1660.47,,09/15/22
278,1700.88,1696.05,1706.85,1693.61,,09/14/22
279,1724.75,1701.93,1731.48,1697.24,,09/13/22
280,1718.3,1724.76,1734.75,1712.03,,09-12-2022
281,1717.05,1717.05,1717.05,1717.05,,09-11-2022
282,1717.05,1717.05,1717.05,1717.05,,09-10-2022
283,1708.78,1717.05,1729.23,1708.63,,09-09-2022
284,1718.43,1707.54,1727.83,1704.1,,09-08-2022
285,1702.43,1718.36,1719.35,1691.53,,09-07-2022
286,1710.91,1701.51,1726.15,1699.93,,09-06-2022
287,1712.44,1710.56,1715.7,1707.85,,09-05-2022
288,1712.44,1712.44,1712.44,1712.44,,09-04-2022
289,1712.44,1712.44,1712.44,1712.44,,09-03-2022
290,1697.14,1712.44,1717.73,1694.98,,09-02-2022
291,1711.13,1696.4,1711.43,1689.05,,09-01-2022
292,1723.35,1710.96,1726.43,1709.73,,08/31/22
293,1737.94,1723.83,1740.56,1721.31,,08/30/22
294,1735.31,1738.36,1744.79,1720.56,,08/29/22
295,1737.86,1737.86,1737.86,1737.86,,08/28/22
296,1737.86,1737.86,1737.86,1737.86,,08/27/22
297,1757.96,1737.86,1758.62,1734.26,,08/26/22
298,1751.4,1758.94,1765.46,1750.12,,08/25/22
299,1747.48,1751.39,1754.83,1742.87,,08/24/22
300,1736.05,1748.13,1753.5,1731.03,,08/23/22
301,1747.4,1736.36,1748.8,1728.01,,08/22/22
302,1747.4,1747.4,1747.4,1747.4,,08/21/22
303,1747.4,1747.4,1747.4,1747.4,,08/20/22
304,1759.19,1747.4,1759.19,1745.69,,08/19/22
305,1762.55,1758.84,1771.9,1756.22,,08/18/22
306,1775.86,1761.66,1782.07,1760.17,,08/17/22
307,1779.19,1775.98,1782.82,1771.86,,08/16/22
308,1802.35,1779.75,1802.35,1773.3,,08/15/22
309,1802.35,1802.35,1802.35,1802.35,,08/14/22
310,1802.35,1802.35,1802.35,1802.35,,08/13/22
311,1789.77,1802.35,1802.44,1784.93,,08-12-2022
312,1792.43,1789.8,1798.55,1783.63,,08-11-2022
313,1794.24,1792.39,1802.15,1787.75,,08-10-2022
314,1788.78,1794.22,1799.08,1783.24,,08-09-2022
315,1775.15,1789.21,1789.62,1771.41,,08-08-2022
316,1775.15,1775.15,1775.15,1775.15,,08-07-2022
317,1775.15,1775.15,1775.15,1775.15,,08-06-2022
318,1790.65,1775.15,1794.78,1771.94,,08-05-2022
319,1765.33,1791.18,1794.78,1763.4,,08-04-2022
320,1761.76,1765.34,1772.2,1754.97,,08-03-2022
321,1771.99,1760.54,1787.7,1760.33,,08-02-2022
322,1766.22,1772.23,1774.21,1758.44,,08-01-2022
323,1766.22,1766.22,1766.22,1766.22,,07/31/22
324,1766.22,1766.22,1766.22,1766.22,,07/30/22
325,1755.35,1766.22,1767.55,1752.67,,07/29/22
326,1734.5,1755.8,1756.96,1734.44,,07/28/22
327,1717.49,1734.7,1740.1,1712.71,,07/27/22
328,1719.2,1717.47,1727.71,1713.6,,07/26/22
329,1726.1,1719.7,1735.75,1715.25,,07/25/22
330,1727.46,1727.46,1727.46,1727.46,,07/24/22
331,1718.77,1727.46,1738.57,1715.16,,07/22/22
332,1696.83,1718.77,1720.3,1681.25,,07/21/22
333,1711.26,1696.73,1713.46,1693.42,,07/20/22
334,1710.03,1711.71,1718.09,1705.36,,07/19/22
335,1706.95,1709.27,1723.4,1706.69,,07/18/22
336,1707.78,1707.78,1707.78,1707.78,,07/17/22
337,1710.7,1707.78,1716.35,1699.44,,07/15/22
338,1736.61,1709.82,1736.61,1698.07,,07/14/22
339,1725.85,1735.38,1744.88,1709,,07/13/22
340,1733.65,1726.17,1738.5,1723.36,,07-12-2022
341,1741.75,1733.99,1744.44,1731.42,,07-11-2022
342,1742.82,1742.82,1742.82,1742.82,,07-10-2022
343,1740.92,1742.82,1750.85,1734.4,,07-08-2022
344,1740.46,1740.06,1748.38,1736.34,,07-07-2022
345,1767.1,1738.78,1772.53,1732.6,,07-06-2022
346,1807.55,1764.88,1811.93,1763.81,,07-05-2022
347,1809.84,1807.97,1813.32,1804.19,,07-04-2022
348,1811.18,1811.18,1811.18,1811.18,,07-03-2022
349,1811.18,1811.18,1811.18,1811.18,,07-02-2022
350,1807.05,1811.18,1811.9,1784.5,,07-01-2022
351,1818.2,1807.31,1823.72,1803.05,,06/30/22
352,1819.44,1817.63,1832.4,1813.8,,06/29/22
353,1822.78,1819.95,1829.16,1818.8,,06/28/22
354,1827.18,1822.85,1840.02,1821.14,,06/27/22
355,1827.18,1827.18,1827.18,1827.18,,06/26/22
356,1827.18,1827.18,1827.18,1827.18,,06/25/22
357,1824.2,1827.18,1831.22,1817.15,,06/24/22
358,1837.7,1822.77,1844.35,1822.3,,06/23/22
359,1832.2,1837.72,1845.92,1823.77,,06/22/22
360,1838.19,1832.96,1843.12,1828.77,,06/21/22
361,1835.11,1838.87,1846.31,1835.1,,06/20/22
362,1840.35,1840.35,1840.35,1840.35,,06/19/22
363,1840.35,1840.35,1840.35,1840.35,,06/18/22
364,1853.65,1840.35,1853.65,1834.35,,06/17/22
365,1833.01,1857.45,1857.51,1816.6,,06/16/22
366,1807.84,1833.77,1840.79,1807.71,,06/15/22
367,1815.66,1808.56,1830.7,1805.3,,06/14/22
368,1871.46,1819.34,1876.9,1819.07,,06/13/22
369,1871.46,1871.46,1871.46,1871.46,,06-12-2022
370,1871.46,1871.46,1871.46,1871.46,,06-11-2022
371,1847.95,1871.46,1875.65,1826.35,,06-10-2022
372,1852.98,1848.27,1855.35,1840.3,,06-09-2022
373,1852.5,1853.36,1859.42,1845.2,,06-08-2022
374,1841.07,1852.36,1855.33,1837.1,,06-07-2022
375,1851,1841.43,1856.74,1841.09,,06-06-2022
376,1851.15,1851.15,1851.15,1851.15,,06-05-2022
377,1851.15,1851.15,1851.15,1851.15,,06-04-2022
378,1869.1,1851.15,1873.81,1847.44,,06-03-2022
379,1847.1,1868.52,1870.19,1844.15,,06-02-2022
380,1837.29,1846.55,1849.9,1828.8,,06-01-2022
381,1856.05,1837.32,1857,1835.49,,05/31/22
382,1852.79,1856.5,1863.87,1848.23,,05/30/22
383,1853.73,1853.73,1853.73,1853.73,,05/29/22
384,1853.73,1853.73,1853.73,1853.73,,05/28/22
385,1851.06,1853.73,1861.8,1848.3,,05/27/22
386,1853.21,1850.77,1854.23,1841.77,,05/26/22
387,1865.38,1853.7,1867.9,1843.49,,05/25/22
388,1853.69,1866.55,1869.49,1849.52,,05/24/22
389,1849.02,1853.6,1864.81,1844.41,,05/23/22
390,1846.68,1846.68,1846.68,1846.68,,05/22/22
391,1846.68,1846.68,1846.68,1846.68,,05/21/22
392,1842.17,1846.68,1848.85,1833,,05/20/22
393,1816.17,1841.94,1848.83,1811,,05/19/22
394,1814.79,1816.61,1824.45,1807.89,,05/18/22
395,1825.13,1815.77,1835.7,1813.09,,05/17/22
396,1780.6,1824.13,1826.78,1780.6,,05/16/22
397,0,1779.6,1779.6,1779.6,,05/15/22
398,0,1779.6,1779.6,1779.6,,05/14/22
399,1823.1,1811.9,1828.6,1800.3,,05/13/22
400,1851.5,1821.85,1858.6,1821.3,,05-12-2022
401,1839.3,1852.5,1856.4,1832.2,,05-11-2022
402,1853.5,1838.4,1865.35,1836.2,,05-10-2022
403,1883.85,1853.65,1885.45,1851.64,,05-09-2022
404,1876.9,1883.4,1892.45,1866.29,,05-06-2022
405,1882.8,1876.9,1909.51,1873.05,,05-05-2022
406,1868.4,1881.55,1889.05,1861.58,,05-04-2022
407,1863.55,1867.95,1877.37,1850.9,,05-03-2022
408,1897.45,1862.3,1900,1855.77,,05-02-2022
409,1895.35,1897.35,1919.32,1892.6,,04/29/22
410,1885.65,1895.18,1896.7,1873.2,,04/28/22
411,1906.25,1885.34,1906.79,1881.9,,04/27/22
412,1898.75,1904.63,1911,1895.8,,04/26/22
413,1932.55,1898,1934.3,1892.39,,04/25/22
414,1930.73,1930.73,1930.73,1930.73,,04/24/22
415,1930.73,1930.73,1930.73,1930.73,,04/23/22
416,1950.65,1930.73,1955.4,1926.9,,04/22/22
417,1955.75,1952.06,1957.2,1938.55,,04/21/22
418,1950.1,1957.8,1958.08,1939.65,,04/20/22
419,1978.62,1950.03,1981.95,1944.5,,04/19/22
420,1973.1,1978.94,1998.35,1972.45,,04/18/22
421,1974.8,1974.8,1974.8,1974.8,,04/17/22
422,1974.8,1974.8,1974.8,1974.8,,04/16/22
423,1973.95,1974.8,1974.8,1973.95,,04/15/22
424,1977.35,1973.95,1980.35,1962.05,,04/14/22
425,1967.1,1978.9,1981.35,1962.9,,04/13/22
426,1952.65,1966.85,1977.7,1949.95,,04-12-2022
427,1948.1,1954.49,1968.45,1940.35,,04-11-2022
428,1946.85,1946.85,1946.85,1946.85,,04-10-2022
429,1946.85,1946.85,1946.85,1946.85,,04-09-2022
430,1932,1946.85,1947.85,1927.79,,04-08-2022
431,1925.08,1931.03,1937.11,1920.68,,04-07-2022
432,1923.25,1926.28,1932.48,1915.89,,04-06-2022
433,1933.2,1923.7,1944.1,1918.15,,04-05-2022
434,1922.05,1933.78,1936.5,1916.3,,04-04-2022
435,1910.5,1910.5,1910.5,1910.5,,04-03-2022
436,1937.5,1925.3,1939.35,1918.25,,04-01-2022
437,1933.45,1936.9,1949.05,1919.5,,03/31/22
438,1920.7,1932.7,1937.95,1916.05,,03/30/22
439,1922.75,1919.55,1928.85,1890.45,,03/29/22
440,1956.05,1922.75,1958,1917.35,,03/28/22
441,1958.4,1958.4,1958.4,1958.4,,03/27/22
442,1958.4,1958.4,1964,1944.32,,03/25/22
443,1945.95,1958.5,1965.5,1937.59,,03/24/22
444,1920.35,1945.1,1947.99,1915.7,,03/23/22
445,1935.8,1921.73,1938.05,1911.2,,03/22/22
446,1919.8,1936.25,1939.83,1918.39,,03/21/22
447,1929,1920.05,1929,1918.8,,03/20/22
448,1942.1,1921.6,1945.05,1918.35,,03/18/22
449,1926.45,1942.3,1949.4,1925.4,,03/17/22
450,1916.8,1925.7,1929.4,1895.75,,03/16/22
451,1951.4,1916.55,1954.6,1907.2,,03/15/22
452,1979.35,1953.9,1981,1950.45,,03/14/22
453,1985.65,1982.85,1989.44,1972.85,,03/13/22
454,1997.65,1988.4,1998.75,1959.65,,03-11-2022
455,1991.3,1996.7,2009.2,1971.35,,03-10-2022
456,2051,1991.02,2059,1978.35,,03-09-2022
457,1997.75,2049.85,2070.13,1982.5,,03-08-2022
458,1982.25,1998.1,2002.25,1961.25,,03-07-2022
459,1936.8,1974.5,1974.5,1930.17,,03-04-2022
460,1928.55,1936.25,1940.95,1922.11,,03-03-2022
461,1943.5,1928.6,1947.25,1915.1,,03-02-2022
462,1908.25,1945.5,1950,1901.3,,03-01-2022
463,1906.25,1908.85,1919.2,1891.09,,02/28/22
464,1889.28,1889.28,1889.28,1889.28,,02/27/22
465,1889.28,1889.28,1889.28,1889.28,,02/26/22
466,1907.65,1889.28,1920.9,1883.25,,02/25/22
467,1910.25,1903.88,1973.45,1881.4,,02/24/22
468,1898.9,1909.33,1910.5,1889.62,,02/23/22
469,1911.8,1898.25,1913.98,1893.49,,02/22/22
470,1895.48,1904.25,1907.7,1887.7,,02/21/22
471,1895.48,1895.48,1895.48,1895.48,,02/20/22
472,1898.9,1895.48,1902.45,1886.55,,02/18/22
473,1869.85,1898.15,1901.15,1867.59,,02/17/22
474,1854.05,1869.75,1872.2,1850.32,,02/16/22
475,1870.85,1853.75,1879.19,1844.84,,02/15/22
476,1860,1871.55,1873.54,1851,,02/14/22
477,1843.5,1843.5,1843.5,1843.5,,02/13/22
478,1827.02,1858.7,1865.1,1821.6,,02-11-2022
479,1833,1826.95,1841.5,1822.4,,02-10-2022
480,1825.85,1833.2,1835.47,1824.82,,02-09-2022
481,1821.4,1825.85,1828.5,1815.48,,02-08-2022
482,1808.2,1820.55,1823.09,1808.2,,02-07-2022
483,1806.82,1808.6,1809.6,1806.82,,02-06-2022
484,1807,1806.82,1807,1806.82,,02-05-2022
485,1804.95,1808,1814.5,1792.5,,02-04-2022
486,1806.98,1804.8,1808.6,1788.9,,02-03-2022
487,1800.89,1806.95,1810.65,1794.6,,02-02-2022
488,1797.85,1801.15,1808.5,1795.5,,02-01-2022
489,1789.35,1798.26,1799.65,1785.4,,01/31/22
490,1796,1796,1796,1796,,01/29/22
491,1797.2,1796,1799.25,1780.3,,01/28/22
492,1819.85,1797.35,1822.15,1791.58,,01/27/22
493,1847.65,1819.75,1850.1,1815.6,,01/26/22
494,1842.85,1848.15,1853.3,1834.9,,01/25/22
495,1833.4,1843.3,1844.03,1829.49,,01/24/22
496,1833.63,1833.63,1833.63,1833.63,,01/23/22
497,1833.63,1833.63,1833.63,1833.63,,01/22/22
498,1839.1,1833.63,1842.95,1828.42,,01/21/22
499,1840.05,1839.45,1847.75,1836.3,,01/20/22
500,1814.25,1840.25,1843.15,1810.35,,01/19/22
501,1818.48,1813.8,1822.42,1806.09,,01/18/22
502,1817.5,1819.55,1823.1,1813.07,,01/17/22
503,1817.7,1817.7,1817.7,1817.7,,01/16/22
504,1821.5,1817.7,1829.1,1814.6,,01/14/22
505,1825.71,1822.8,1827.9,1812.2,,01/13/22
506,1820.75,1826.1,1827.75,1814.8,,01-12-2022
507,1800.45,1821.75,1822.8,1800.45,,01-11-2022
508,1795.15,1801.5,1802.35,1790.5,,01-10-2022
509,1791.3,1796.95,1798.5,1783.93,,01-07-2022
510,1810.4,1790.1,1811.3,1786.4,,01-06-2022
511,1813.88,1810.15,1829.15,1808.39,,01-05-2022
512,1802.8,1814.55,1815.99,1799.3,,01-04-2022
513,1829.05,1801.25,1829.05,1798.3,,01-03-2022
514,1829.05,1829.05,1829.05,1829.05,,01-02-2022
515,1815.45,1821.5,1827.45,1814.6,,12/31/21
516,1804.3,1814.95,1816.9,1796.34,,12/30/21
517,1806.34,1804.55,1807.65,1789.33,,12/29/21
518,1811.95,1805.85,1819.85,1804.79,,12/28/21
519,1802.93,1812.15,1813.1,1802.93,,12/27/21
520,1802.93,1802.93,1802.93,1802.93,,12/26/21
521,1808.8,1802.93,1812.7,1802.93,,12/24/21
522,1803.4,1808.8,1810.5,1799.5,,12/23/21
523,1789.15,1803.45,1804.65,1786,,12/22/21
524,1791.05,1788.8,1799.9,1785.02,,12/21/21
525,1800.85,1790.65,1803.8,1788.18,,12/20/21
526,1797.95,1797.95,1797.95,1797.95,,12/19/21
527,1797.95,1797.95,1797.95,1797.95,,12/18/21
528,1798.55,1797.95,1813.9,1796,,12/17/21
529,1778.82,1799.4,1799.5,1775.9,,12/16/21
530,1771.35,1777.66,1780.7,1756.05,,12/15/21
531,1786.3,1770.5,1789.55,1766.9,,12/14/21
532,1782.7,1786.65,1791.1,1782.15,,12/13/21
533,1782.7,1782.7,1782.7,1782.7,,12-12-2021
534,1782.7,1782.7,1782.7,1782.7,,12-11-2021
535,1776,1782.7,1787.7,1769.9,,12-10-2021
536,1783.1,1775,1787.24,1773.87,,12-09-2021
537,1784.85,1783.1,1792.72,1779.9,,12-08-2021
538,1779.2,1784.2,1787.55,1772.7,,12-07-2021
539,1782,1778.3,1787.25,1776.35,,12-06-2021
540,1783.35,1783.35,1783.35,1783.35,,12-05-2021
541,1783.35,1783.35,1783.35,1783.35,,12-04-2021
542,1769.5,1783.35,1785.95,1766,,12-03-2021
543,1781.9,1767.73,1782.9,1762.19,,12-02-2021
544,1775.95,1780.98,1791.7,1772.3,,12-01-2021
545,1785.25,1775.05,1808.45,1769.7,,11/30/21
546,1788.6,1784.6,1799.35,1781.6,,11/29/21
547,1792.6,1792.6,1792.6,1792.6,,11/28/21
